"id","activitat_id","userid","datesubmitted","grade","nevaluations"
627167,2690,1877,1697884784,100,3
675638,2690,1879,1698698062,100,1
637128,2690,1880,1698055167,100,4
635140,2690,1882,1698045495,100,1
651912,2690,1886,1698260182,100,2
630742,2690,1915,1697974998,100,6
635630,2690,1926,1698048098,100,2
675349,2690,1928,1698695466,100,1
628316,2690,1930,1697903363,100,4
697443,2690,1931,1698944064,100,2
841582,2690,1933,1705834262,0,1
615091,2690,1934,1697683643,100,1
702472,2690,1936,1699006302,100,1
659606,2690,1937,1698503402,100,1
710749,2690,1938,1699102527,100,5
638828,2690,1939,1698071014,100,1
658901,2690,1940,1698489972,100,1
544106,2690,1942,1696682130,100,2
692692,2690,1944,1698921207,100,2
845141,2690,1945,1706143222,0,1
699156,2690,1946,1698955772,100,13
660552,2690,1947,1698514798,100,1
638167,2690,1949,1698067354,100,3
627613,2690,1950,1697888572,100,2
660315,2690,1951,1698512188,100,2
704252,2690,1952,1699020436,100,5
696146,2690,1953,1698931524,100,4
717156,2690,1954,1699187487,100,13
714165,2690,1955,1699125936,100,3
715172,2690,1956,1699137491,100,1
640925,2690,1957,1698080346,100,1
701567,2690,1959,1699002263,100,2
665716,2690,1960,1698602441,100,2
635184,2690,1961,1698045649,100,1
657466,2690,1962,1698423895,100,3
652071,2690,1964,1698262649,100,1
666040,2690,1965,1698603957,100,1
689999,2690,1966,1698891127,100,16
703090,2690,1967,1699009790,100,1
699402,2690,1968,1698959319,100,4
649693,2690,1969,1698233294,100,3
637377,2690,1970,1698056045,100,1
637346,2690,1971,1698055929,100,1
686520,2690,1972,1698860354,100,1
623473,2690,1973,1697791806,100,11
679872,2690,1974,1698763417,100,3
663657,2690,1975,1698586566,100,1
637065,2690,1976,1698054926,100,2
683474,2690,1977,1698839660,100,7
636238,2690,1978,1698051777,100,3
698924,2690,1979,1698953341,100,2
649575,2690,1980,1698232775,100,1
659229,2690,1982,1698495516,100,4
651134,2690,1983,1698248439,100,8
697619,2690,1984,1698944920,100,4
664495,2690,1986,1698594569,100,2
657827,2690,1987,1698433563,100,15
645658,2690,1989,1698161801,100,1
621671,2690,1992,1697744653,100,2
628482,2690,1993,1697905559,100,2
717539,2690,1995,1699190144,100,3
652312,2690,1996,1698265071,100,1
558350,2690,1997,1696882877,100,1
721245,2690,1999,1699213139,0,0
655290,2690,2002,1698359358,100,1
710794,2690,2003,1699102886,0,0
718988,2690,2004,1699201103,100,2
665249,2690,2005,1698599185,100,1
591332,2690,2006,1697445665,100,2
712559,2690,2007,1699116147,100,45
708122,2690,2008,1699050554,100,3
708123,2690,2009,1699050555,100,3
660862,2690,2010,1698517860,100,1
659672,2690,2011,1698504562,100,4
637285,2690,2012,1698055713,100,1
637366,2690,2013,1698055992,100,2
683847,2690,2019,1698843146,100,2
712128,2690,2021,1699114091,100,4
637143,2690,2022,1698055216,100,2
642132,2690,2027,1698089685,100,3
666021,2690,2031,1698603819,100,2
664578,2690,2033,1698595043,100,3
638798,2690,2035,1698070889,100,2
661139,2690,2038,1698523286,100,4
664686,2690,2039,1698595772,100,3
708572,2690,2041,1699069407,100,1
665753,2690,2044,1698602643,100,1
684937,2690,2047,1698851851,100,3
638292,2690,2050,1698068403,100,1
656135,2690,2051,1698396851,100,9
695501,2690,2053,1698925690,100,1
663479,2690,2055,1698584310,100,1
711990,2690,2056,1699113208,100,1
716588,2690,2057,1699184553,100,1
688085,2690,2065,1698868220,100,3
718420,2690,2070,1699198117,100,1
666595,2690,2071,1698606865,100,6
716454,2690,2072,1699183761,0,0
669888,2690,2075,1698661762,100,12
715677,2690,2084,1699170999,100,3
716364,2690,2140,1699182949,100,1
679694,2690,2147,1698762277,100,1
708632,2690,2149,1699086397,100,3
699798,2690,2150,1698964043,100,5
637211,2690,2151,1698055464,100,2
723745,2690,2152,1699261055,100,1
702345,2690,2153,1699005909,100,2
666621,2690,2154,1698606962,100,3
689687,2690,2155,1698883117,100,1
689502,2690,2160,1698880246,100,3
683763,2690,2166,1698842274,100,2
637123,2690,2174,1698055145,100,2
716573,2690,2176,1699184419,0,0
720425,2690,2179,1699209026,100,1
722347,2690,2180,1699221851,100,5
690161,2690,2185,1698911427,100,1
706421,2690,2195,1699033325,100,2
672076,2690,2202,1698677190,100,10
682092,2690,2217,1698784992,100,3
679788,2690,2221,1698762798,100,5
655383,2690,2230,1698363964,0,13
669259,2690,2231,1698659298,100,1
722028,2690,2236,1699218783,100,2
724447,2690,2242,1699264714,100,2
677092,2690,2243,1698745172,100,1
711522,2691,57,1699109480,50,1
581404,2691,155,1697283703,100,5
507260,2691,168,1696013573,100,2
710539,2691,310,1699100856,50,1
773613,2691,329,1700328684,50,3
716306,2691,344,1699182514,50,15
820790,2691,913,1704373583,50,5
674696,2691,1013,1698690428,100,4
637393,2691,1029,1698056156,100,2
757303,2691,1201,1699626880,100,1
646430,2691,1602,1698165603,100,4
639539,2691,1604,1698073657,100,7
668998,2691,1605,1698657624,100,17
641256,2691,1606,1698082323,100,2
780564,2691,1607,1700596741,50,4
635826,2691,1610,1698049396,80,1
668165,2691,1612,1698652201,100,4
634766,2691,1820,1698043753,100,7
660778,2691,1821,1698516981,100,8
630985,2691,1822,1697979630,100,4
687463,2691,1824,1698864868,100,4
708883,2691,1825,1699090453,50,8
635816,2691,1826,1698049355,100,5
722834,2691,1827,1699229157,100,5
703140,2691,1828,1699010414,100,1
644037,2691,1829,1698143580,100,2
700277,2691,1830,1698981145,100,4
697058,2691,1831,1698941312,100,3
662155,2691,1832,1698571510,100,3
698187,2691,1833,1698947715,100,6
672973,2691,1835,1698682348,100,3
650958,2691,1837,1698246906,100,1
648727,2691,1838,1698226568,100,16
697041,2691,1839,1698941207,100,8
692674,2691,1840,1698921191,100,3
719332,2691,1841,1699203025,100,5
713973,2691,1842,1699124505,100,6
635373,2691,1843,1698046616,100,2
663602,2691,1844,1698585618,100,3
649041,2691,1846,1698229033,100,1
701736,2691,1847,1699004188,100,1
784614,2691,1848,1701082514,50,2
673020,2691,1849,1698682589,100,4
710126,2691,1850,1699098863,100,10
658207,2691,1851,1698448657,100,3
641119,2691,1852,1698081590,100,1
719683,2691,1854,1699204891,100,2
662077,2691,1858,1698569689,100,2
627835,2691,1859,1697892532,100,2
661635,2691,1861,1698532800,100,3
706744,2691,1862,1699035830,100,1
649292,2691,1863,1698231299,100,4
669824,2691,1864,1698661486,100,1
656798,2691,1865,1698413223,100,1
660908,2691,1867,1698518250,100,2
718289,2691,1869,1699197215,50,2
704386,2691,1871,1699021684,100,2
675320,2691,1873,1698695129,100,6
649358,2691,1874,1698231635,100,1
665231,2691,1875,1698599025,100,2
627327,2691,1877,1697886259,100,3
675836,2691,1879,1698700453,100,3
649466,2691,1880,1698232185,100,5
635227,2691,1882,1698045876,100,1
652123,2691,1886,1698263455,100,2
630755,2691,1915,1697975186,100,4
639743,2691,1926,1698074451,100,2
710621,2691,1928,1699101473,100,1
628416,2691,1930,1697904733,100,10
696610,2691,1931,1698937938,100,2
841588,2691,1933,1705834432,50,2
615099,2691,1934,1697684365,100,4
702511,2691,1936,1699006432,100,2
679454,2691,1937,1698758359,100,2
710798,2691,1938,1699102905,100,6
639061,2691,1939,1698071766,100,2
658909,2691,1940,1698490343,100,1
544131,2691,1942,1696683067,100,2
684002,2691,1943,1698844142,100,2
720902,2691,1944,1699211369,100,9
845145,2691,1945,1706143550,50,1
699207,2691,1946,1698956985,100,2
660643,2691,1947,1698515614,100,1
638303,2691,1949,1698068468,100,3
627684,2691,1950,1697889842,100,1
672290,2691,1951,1698678184,100,2
706316,2691,1952,1699032445,100,4
696215,2691,1953,1698932397,100,2
717229,2691,1954,1699187853,100,8
714182,2691,1955,1699126042,100,1
715180,2691,1956,1699137756,100,1
641045,2691,1957,1698081180,100,7
701614,2691,1959,1699002834,100,3
665863,2691,1960,1698603130,100,1
635281,2691,1961,1698046118,100,2
657503,2691,1962,1698425112,100,6
655703,2691,1964,1698390682,100,1
666294,2691,1965,1698605117,100,2
690032,2691,1966,1698892387,100,5
704500,2691,1967,1699022539,100,1
705278,2691,1968,1699025677,100,3
652382,2691,1969,1698265753,100,8
719815,2691,1970,1699205571,100,1
638386,2691,1971,1698069029,100,6
676060,2691,1972,1698703510,100,1
635590,2691,1973,1698047808,100,2
679792,2691,1974,1698762870,100,1
664104,2691,1975,1698591591,100,1
649513,2691,1976,1698232454,100,16
683632,2691,1977,1698841289,100,5
636651,2691,1978,1698053161,100,6
704115,2691,1979,1699019108,100,2
649717,2691,1980,1698233422,100,1
659650,2691,1982,1698504213,100,1
651268,2691,1983,1698249830,100,2
698426,2691,1984,1698949286,100,6
639420,2691,1986,1698073102,100,5
658530,2691,1987,1698484872,100,2
645744,2691,1989,1698162213,100,1
624602,2691,1992,1697805462,100,4
639075,2691,1993,1698071801,100,5
717562,2691,1995,1699190471,100,2
652390,2691,1996,1698265991,100,2
569589,2691,1997,1697034653,100,5
724006,2691,1999,1699262784,100,2
655317,2691,2002,1698360427,100,6
711035,2691,2003,1699104632,50,3
720441,2691,2004,1699209108,100,1
665369,2691,2005,1698600119,100,2
591418,2691,2006,1697446155,100,2
708181,2691,2008,1699051753,100,4
708218,2691,2009,1699052454,100,5
660948,2691,2010,1698519261,100,2
659744,2691,2011,1698505215,100,5
667373,2691,2012,1698615199,100,7
648313,2691,2013,1698223662,100,2
684274,2691,2019,1698846494,100,16
720445,2691,2021,1699209144,100,3
685491,2691,2022,1698855322,100,3
654479,2691,2027,1698332755,100,13
666279,2691,2031,1698605059,100,3
665041,2691,2033,1698597794,50,3
638990,2691,2035,1698071510,100,11
661267,2691,2038,1698526096,100,16
665216,2691,2039,1698598921,100,2
711548,2691,2041,1699109652,100,2
719140,2691,2044,1699201828,100,6
687667,2691,2047,1698865825,50,15
638339,2691,2050,1698068762,100,1
664054,2691,2051,1698591066,100,1
698516,2691,2053,1698950173,100,7
668095,2691,2055,1698651877,100,2
711994,2691,2056,1699113240,100,1
716738,2691,2057,1699185310,100,4
688296,2691,2065,1698869710,100,1
718424,2691,2070,1699198156,100,1
668315,2691,2071,1698653241,100,1
669964,2691,2075,1698662019,100,6
715192,2691,2084,1699137988,100,1
714843,2691,2140,1699133235,100,1
680389,2691,2147,1698766558,100,2
708941,2691,2149,1699090880,100,2
699923,2691,2150,1698966147,100,2
657997,2691,2151,1698439076,100,5
723831,2691,2152,1699261592,100,1
702936,2691,2153,1699008589,100,3
666905,2691,2154,1698608983,100,5
711063,2691,2155,1699104916,100,2
689523,2691,2160,1698880444,100,2
683971,2691,2166,1698843966,100,2
637858,2691,2174,1698062773,100,4
720796,2691,2179,1699210870,100,1
688204,2691,2180,1698869088,0,1
690166,2691,2185,1698911595,100,1
706607,2691,2195,1699034545,100,2
672846,2691,2202,1698681199,100,16
682226,2691,2217,1698788680,100,3
679952,2691,2221,1698764268,100,2
655423,2691,2230,1698365387,100,9
669782,2691,2231,1698661348,0,2
722183,2691,2236,1699220154,100,2
724537,2691,2242,1699265224,100,1
677339,2691,2243,1698746645,100,3
713693,2692,57,1699122522,100,9
584072,2692,155,1697323335,100,3
507297,2692,168,1696014134,100,3
773644,2692,329,1700329259,0,1
716417,2692,344,1699183373,100,4
820792,2692,913,1704373666,0,0
666199,2692,1013,1698604662,100,1
637269,2692,1029,1698055654,100,8
757311,2692,1201,1699627070,100,1
646699,2692,1602,1698167351,100,7
640344,2692,1604,1698077024,100,3
669125,2692,1605,1698658655,100,5
648853,2692,1606,1698227382,100,4
635235,2692,1610,1698045895,100,3
668329,2692,1612,1698653341,100,8
635065,2692,1820,1698045186,100,3
661151,2692,1821,1698523828,100,10
631136,2692,1822,1697981576,100,27
690112,2692,1824,1698909077,0,0
708994,2692,1825,1699091307,100,2
633198,2692,1826,1698000031,100,9
722893,2692,1827,1699230493,100,1
703920,2692,1828,1699017509,100,10
646502,2692,1829,1698166097,100,1
697251,2692,1831,1698942599,100,6
662169,2692,1832,1698571756,100,2
698392,2692,1833,1698949077,100,12
657542,2692,1835,1698425867,100,24
651153,2692,1837,1698248622,100,16
648813,2692,1838,1698227096,100,5
697138,2692,1839,1698941718,100,4
693014,2692,1840,1698921630,100,1
714074,2692,1842,1699125395,100,1
635638,2692,1843,1698048152,100,1
664040,2692,1844,1698590901,100,1
651273,2692,1846,1698249884,100,4
702449,2692,1847,1699006225,100,2
789530,2692,1848,1701686771,0,0
660092,2692,1849,1698510105,100,5
710289,2692,1850,1699099516,100,5
658225,2692,1851,1698450101,100,2
646353,2692,1852,1698165195,100,1
717896,2692,1854,1699193529,100,10
662279,2692,1858,1698572957,100,1
627925,2692,1859,1697895156,100,1
662245,2692,1861,1698572677,100,1
706800,2692,1862,1699036259,100,1
665878,2692,1863,1698603172,100,2
670303,2692,1864,1698662906,100,5
656846,2692,1865,1698414893,100,2
661246,2692,1867,1698525681,100,5
718452,2692,1869,1699198365,100,3
704750,2692,1871,1699024021,100,2
675503,2692,1873,1698697111,100,2
668207,2692,1874,1698652404,100,10
665349,2692,1875,1698599975,100,2
627576,2692,1877,1697888001,100,2
675982,2692,1879,1698702616,100,1
664441,2692,1880,1698594074,100,1
635389,2692,1882,1698046816,100,1
652290,2692,1886,1698264980,100,1
630803,2692,1915,1697976270,100,2
654737,2692,1926,1698336554,100,11
711022,2692,1928,1699104531,100,1
628494,2692,1930,1697905774,100,7
696787,2692,1931,1698939486,100,2
841879,2692,1933,1705854041,0,1
615106,2692,1934,1697685588,100,5
702534,2692,1936,1699006492,100,1
671711,2692,1937,1698674169,100,6
711445,2692,1938,1699108708,100,3
639265,2692,1939,1698072498,100,4
658924,2692,1940,1698490615,100,1
544265,2692,1942,1696686219,100,1
685106,2692,1943,1698853215,100,7
696246,2692,1944,1698932889,100,3
845149,2692,1945,1706143858,0,1
707993,2692,1946,1699048585,100,22
660714,2692,1947,1698516188,100,2
638452,2692,1949,1698069324,100,2
627697,2692,1950,1697890097,100,1
665405,2692,1951,1698600385,100,1
707550,2692,1952,1699042365,100,6
696283,2692,1953,1698933313,100,6
717238,2692,1954,1699187890,100,1
714349,2692,1955,1699127656,100,1
715186,2692,1956,1699137852,100,2
641203,2692,1957,1698081960,100,1
701632,2692,1959,1699003192,100,2
665967,2692,1960,1698603542,100,3
635527,2692,1961,1698047473,100,1
657801,2692,1962,1698432882,100,1
657683,2692,1964,1698428714,100,3
666395,2692,1965,1698605638,100,1
690054,2692,1966,1698894656,100,7
707591,2692,1967,1699042744,100,7
705637,2692,1968,1699026730,100,6
652936,2692,1969,1698274497,100,3
719879,2692,1970,1699205974,100,1
638616,2692,1971,1698070177,100,1
696909,2692,1972,1698940330,100,1
635639,2692,1973,1698048153,100,3
680002,2692,1974,1698764692,100,3
664485,2692,1975,1698594474,100,1
649594,2692,1976,1698232851,100,1
683829,2692,1977,1698843025,100,6
637089,2692,1978,1698055009,100,5
705924,2692,1979,1699028703,100,3
653803,2692,1980,1698318597,100,1
659748,2692,1982,1698505283,100,3
652626,2692,1983,1698268548,100,4
697559,2692,1984,1698944635,100,1
665208,2692,1986,1698598866,100,2
658932,2692,1987,1698490829,100,11
648155,2692,1989,1698221318,100,2
624818,2692,1992,1697809933,100,1
656009,2692,1993,1698394524,100,3
717702,2692,1995,1699191464,100,4
652468,2692,1996,1698267135,100,1
571038,2692,1997,1697052977,100,2
724121,2692,1999,1699263315,100,1
657153,2692,2002,1698418744,100,14
711441,2692,2003,1699108661,100,3
706911,2692,2004,1699036933,100,1
674361,2692,2005,1698688287,100,4
591525,2692,2006,1697446482,100,4
708256,2692,2008,1699053237,100,3
708248,2692,2009,1699053064,100,1
688733,2692,2010,1698872925,100,3
659783,2692,2011,1698505989,100,5
681051,2692,2012,1698772178,100,10
648485,2692,2013,1698224658,100,4
684218,2692,2019,1698846045,100,4
713274,2692,2021,1699120363,100,10
697130,2692,2022,1698941677,100,2
661397,2692,2027,1698528304,100,11
666448,2692,2031,1698606008,100,1
639152,2692,2035,1698072115,100,5
661362,2692,2038,1698527547,100,7
665399,2692,2039,1698600344,100,1
711683,2692,2041,1699110712,100,1
665954,2692,2044,1698603471,100,1
688251,2692,2047,1698869378,100,71
638464,2692,2050,1698069400,100,1
664087,2692,2051,1698591386,100,1
698904,2692,2053,1698953173,100,4
668477,2692,2055,1698654132,100,6
712000,2692,2056,1699113275,100,1
716961,2692,2057,1699186387,100,4
688784,2692,2065,1698873382,100,1
718428,2692,2070,1699198188,100,1
669056,2692,2071,1698658055,100,6
715952,2692,2084,1699178964,100,5
714642,2692,2140,1699131303,100,1
680830,2692,2147,1698769885,100,1
713677,2692,2149,1699122419,100,3
700001,2692,2150,1698967731,100,2
658387,2692,2151,1698482377,100,1
723940,2692,2152,1699262347,100,2
703022,2692,2153,1699009193,100,4
667237,2692,2154,1698613449,100,7
711255,2692,2155,1699106916,100,1
722309,2692,2158,1699221464,100,1
691708,2692,2160,1698919748,0,0
685912,2692,2166,1698857693,100,1
650154,2692,2174,1698239304,100,1
716844,2692,2176,1699185760,100,7
721749,2692,2179,1699216431,100,1
690170,2692,2185,1698911730,100,2
706785,2692,2195,1699036173,100,4
680207,2692,2202,1698765914,100,6
682942,2692,2217,1698834914,100,1
680013,2692,2221,1698764791,100,4
655424,2692,2230,1698365696,0,1
670503,2692,2231,1698663436,100,1
723488,2692,2236,1699258884,100,15
724923,2692,2242,1699267406,100,3
677832,2692,2243,1698748862,100,8
713716,2693,57,1699122748,100,3
584090,2693,155,1697323820,100,3
507310,2693,168,1696014437,100,2
773673,2693,329,1700329815,0,1
716479,2693,344,1699184021,100,3
820810,2693,913,1704374115,0,1
666193,2693,1013,1698604625,100,1
644333,2693,1029,1698147184,100,7
723577,2693,1053,1699259792,0,0
757348,2693,1201,1699628267,100,1
650477,2693,1602,1698243354,100,6
641729,2693,1604,1698085599,100,1
669351,2693,1605,1698659625,100,9
649000,2693,1606,1698228535,100,2
780563,2693,1607,1700596721,0,2
635622,2693,1610,1698048033,100,3
668692,2693,1612,1698655613,100,9
635251,2693,1820,1698045981,100,2
666413,2693,1821,1698605751,100,8
631455,2693,1822,1697984580,100,8
696390,2693,1824,1698935520,100,4
709071,2693,1825,1699092199,100,2
633220,2693,1826,1698000476,100,1
722932,2693,1827,1699232196,100,4
703858,2693,1828,1699016795,100,3
646608,2693,1829,1698166796,100,1
723103,2693,1830,1699237820,0,0
698225,2693,1831,1698947901,100,1
662255,2693,1832,1698572785,100,6
698608,2693,1833,1698950770,100,19
672937,2693,1835,1698682061,100,40
651446,2693,1837,1698252147,100,5
648981,2693,1838,1698228355,100,8
697242,2693,1839,1698942528,100,1
693370,2693,1840,1698922142,100,5
714209,2693,1842,1699126203,100,4
635784,2693,1843,1698048998,100,1
667351,2693,1844,1698614874,100,5
667985,2693,1846,1698650827,100,3
703218,2693,1847,1699011149,100,4
794651,2693,1848,1702291162,0,2
660224,2693,1849,1698511288,100,5
710561,2693,1850,1699101001,100,7
658227,2693,1851,1698451395,100,1
646678,2693,1852,1698167166,100,1
711260,2693,1854,1699106955,100,6
665193,2693,1858,1698598774,100,9
629465,2693,1859,1697917910,100,4
662444,2693,1861,1698574546,100,1
707035,2693,1862,1699037892,100,3
690408,2693,1863,1698914713,100,19
670526,2693,1864,1698663493,100,4
657048,2693,1865,1698417651,100,6
661390,2693,1867,1698527906,100,7
719000,2693,1869,1699201146,100,1
705601,2693,1871,1699026631,100,5
675791,2693,1873,1698699828,100,11
687670,2693,1874,1698865858,100,6
665736,2693,1875,1698602550,100,13
635409,2693,1877,1698046943,100,7
681119,2693,1879,1698772606,100,1
664729,2693,1880,1698595955,100,17
635510,2693,1882,1698047395,100,2
652394,2693,1886,1698266075,100,1
631486,2693,1915,1697984935,100,6
654814,2693,1926,1698338232,100,5
711246,2693,1928,1699106823,100,2
638336,2693,1930,1698068744,100,20
698208,2693,1931,1698947820,100,14
841923,2693,1933,1705855227,0,2
615118,2693,1934,1697686262,100,8
712951,2693,1936,1699118705,0,1
697228,2693,1937,1698942404,100,1
712652,2693,1938,1699116767,100,4
662464,2693,1940,1698574720,100,7
544323,2693,1942,1696687197,100,2
696867,2693,1943,1698940064,100,3
701630,2693,1944,1699003186,100,1
845150,2693,1945,1706143902,0,1
708110,2693,1946,1699050406,100,1
660784,2693,1947,1698517025,100,1
638696,2693,1949,1698070452,100,1
627739,2693,1950,1697890747,100,1
665671,2693,1951,1698602213,100,3
707957,2693,1952,1699047681,100,6
696420,2693,1953,1698935961,100,12
717251,2693,1954,1699187965,100,1
714357,2693,1955,1699127775,100,1
715224,2693,1956,1699138416,100,2
644085,2693,1957,1698144345,100,2
701721,2693,1959,1699004143,100,3
665991,2693,1960,1698603649,100,1
635583,2693,1961,1698047763,100,1
658243,2693,1962,1698458117,100,7
657809,2693,1964,1698433027,100,7
667313,2693,1965,1698614577,100,4
690066,2693,1966,1698896960,100,5
711497,2693,1967,1699109201,100,2
705825,2693,1968,1699027841,100,1
653038,2693,1969,1698276641,100,14
720012,2693,1970,1699206757,100,4
638769,2693,1971,1698070767,100,1
697067,2693,1972,1698941377,100,1
635699,2693,1973,1698048566,100,7
680430,2693,1974,1698766743,0,0
666208,2693,1975,1698604694,100,1
649764,2693,1976,1698233780,100,11
683950,2693,1977,1698843835,100,4
637306,2693,1978,1698055799,100,1
706190,2693,1979,1699031345,100,1
653826,2693,1980,1698319097,100,1
661037,2693,1982,1698520984,100,13
689378,2693,1983,1698879008,100,20
697434,2693,1984,1698943991,100,5
665415,2693,1986,1698600481,100,4
659399,2693,1987,1698497841,100,5
656505,2693,1989,1698398774,100,1
624876,2693,1992,1697810524,100,1
656064,2693,1993,1698396255,100,2
717771,2693,1995,1699192135,100,1
652559,2693,1996,1698268096,100,1
571066,2693,1997,1697053758,100,2
724351,2693,1999,1699264270,100,1
672298,2693,2002,1698678213,100,1
711788,2693,2003,1699111676,0,2
720459,2693,2004,1699209299,100,1
674498,2693,2005,1698689137,100,1
591669,2693,2006,1697447007,100,1
708409,2693,2008,1699058114,100,4
708314,2693,2009,1699054601,100,7
679496,2693,2010,1698759088,100,3
659918,2693,2011,1698508362,100,12
681567,2693,2012,1698776577,100,9
648528,2693,2013,1698225072,100,3
686379,2693,2019,1698859724,100,6
713197,2693,2021,1699119930,0,0
718881,2693,2022,1699200650,100,2
709618,2693,2027,1699096156,100,13
667950,2693,2031,1698648237,100,2
639433,2693,2035,1698073159,100,8
661487,2693,2038,1698529603,100,16
665948,2693,2039,1698603446,100,18
711750,2693,2041,1699111199,100,2
666772,2693,2044,1698607963,100,11
688417,2693,2047,1698870825,100,2
638562,2693,2050,1698069935,100,1
696368,2693,2051,1698935201,100,1
702802,2693,2053,1699007484,100,1
668886,2693,2055,1698656950,100,7
712006,2693,2056,1699113305,100,1
717019,2693,2057,1699186725,100,1
718432,2693,2070,1699198215,100,1
670421,2693,2071,1698663229,100,12
715242,2693,2084,1699138648,100,3
717450,2693,2140,1699189249,100,6
680903,2693,2147,1698770737,100,1
715274,2693,2149,1699139464,100,8
700082,2693,2150,1698970809,100,5
658467,2693,2151,1698484055,100,3
798577,2693,2152,1702514200,0,1
703269,2693,2153,1699011590,100,3
667357,2693,2154,1698614943,100,3
714481,2693,2155,1699129155,100,1
722457,2693,2158,1699223299,100,1
702484,2693,2160,1699006330,0,1
687033,2693,2166,1698862658,100,7
656510,2693,2174,1698398804,100,1
717123,2693,2176,1699187343,100,9
721768,2693,2179,1699216654,100,1
715390,2693,2180,1699142491,100,3
699476,2693,2185,1698960087,100,2
707054,2693,2195,1699038058,100,2
680539,2693,2202,1698767345,100,5
683232,2693,2217,1698837687,100,2
680222,2693,2221,1698765986,100,2
655428,2693,2230,1698367172,0,1
670728,2693,2231,1698663982,100,1
723700,2693,2236,1699260703,100,16
725094,2693,2242,1699268473,100,2
678497,2693,2243,1698750861,100,4
707726,2694,57,1699044217,100,1
584097,2694,155,1697324301,100,1
472713,2694,168,1695577119,100,1
724888,2694,276,1699267238,100,2
718836,2694,291,1699200400,100,2
667577,2694,294,1698619951,100,1
717924,2694,329,1699193766,100,1
840529,2694,343,1705691284,100,8
686006,2694,344,1698858125,100,2
724782,2694,522,1699266721,100,1
723111,2694,697,1699238028,100,1
821524,2694,913,1704451639,100,1
666221,2694,1013,1698604757,100,1
645006,2694,1029,1698156661,100,3
724518,2694,1053,1699265110,100,2
757366,2694,1201,1699628660,100,1
650630,2694,1602,1698244323,100,1
648810,2694,1604,1698227079,100,1
656056,2694,1605,1698395965,100,4
649052,2694,1606,1698229114,100,1
716307,2694,1607,1699182515,100,3
648260,2694,1610,1698223316,100,1
668901,2694,1612,1698657027,100,1
646771,2694,1820,1698168220,100,1
666790,2694,1821,1698608109,100,9
659445,2694,1822,1698499342,100,5
696600,2694,1824,1698937861,100,2
709502,2694,1825,1699095358,100,7
655548,2694,1826,1698389047,100,1
722984,2694,1827,1699234150,100,1
647973,2694,1828,1698210769,100,1
644051,2694,1829,1698143795,100,1
709901,2694,1830,1699097624,100,8
698615,2694,1831,1698950792,100,2
655575,2694,1832,1698389667,100,1
698737,2694,1833,1698951615,100,3
658696,2694,1835,1698487023,100,1
658945,2694,1837,1698490996,100,3
649031,2694,1838,1698228918,100,3
697320,2694,1839,1698943135,100,1
693820,2694,1840,1698922708,100,1
721193,2694,1841,1699212743,100,1
714341,2694,1842,1699127560,100,2
648324,2694,1843,1698223791,100,1
664746,2694,1844,1698596037,100,1
651505,2694,1846,1698253049,100,1
703382,2694,1847,1699012840,100,1
695721,2694,1848,1698927290,100,1
661658,2694,1849,1698533508,100,1
710751,2694,1850,1699102540,100,2
661315,2694,1851,1698526779,100,1
647121,2694,1852,1698173149,100,1
674532,2694,1854,1698689370,100,1
665574,2694,1858,1698601658,100,1
630392,2694,1859,1697970053,100,1
663778,2694,1861,1698587934,100,2
713091,2694,1862,1699119353,100,1
647178,2694,1863,1698173736,100,4
649206,2694,1864,1698230910,100,2
690453,2694,1865,1698915181,100,1
662343,2694,1867,1698573815,100,1
711586,2694,1869,1699110018,100,1
710330,2694,1871,1699099716,100,1
685074,2694,1873,1698853036,100,1
655091,2694,1874,1698348101,100,1
666025,2694,1875,1698603829,100,1
628697,2694,1877,1697908243,100,2
681303,2694,1879,1698774242,100,1
656186,2694,1880,1698397184,100,1
663032,2694,1882,1698579505,100,1
663341,2694,1886,1698582508,100,1
631629,2694,1915,1697986155,100,7
648433,2694,1926,1698224306,100,5
711300,2694,1928,1699107349,100,1
638758,2694,1930,1698070729,100,1
702199,2694,1931,1699005506,100,2
841924,2694,1933,1705855279,100,1
618825,2694,1934,1697728417,100,4
652002,2694,1936,1698261428,100,2
650759,2694,1937,1698245245,100,8
714475,2694,1938,1699129075,100,1
650443,2694,1939,1698243011,100,3
650657,2694,1940,1698244602,100,2
552839,2694,1942,1696854019,100,1
697063,2694,1943,1698941335,100,1
701765,2694,1944,1699004351,100,1
845117,2694,1945,1706141925,100,1
710291,2694,1946,1699099518,100,1
665013,2694,1947,1698597545,100,1
651844,2694,1949,1698258930,100,3
627768,2694,1950,1697891240,100,1
656938,2694,1951,1698416908,100,1
711294,2694,1952,1699107295,100,1
696704,2694,1953,1698938805,100,3
699625,2694,1954,1698961947,100,1
714367,2694,1955,1699127866,100,1
716355,2694,1956,1699182900,100,1
644123,2694,1957,1698145206,100,1
702076,2694,1959,1699005207,100,2
666235,2694,1960,1698604848,100,1
635670,2694,1961,1698048388,100,1
658248,2694,1962,1698459763,100,3
657856,2694,1964,1698434154,100,1
667969,2694,1965,1698649698,100,2
696667,2694,1966,1698938490,100,2
712114,2694,1967,1699114024,100,1
651514,2694,1968,1698253133,100,1
656424,2694,1969,1698398380,100,3
720397,2694,1970,1699208918,100,1
639101,2694,1971,1698071860,100,1
665111,2694,1972,1698598166,100,3
